text,y_true,y_pred,conf,correct
ভাই আমি অবাক হলাম । কারন বাংলাদেশে এই প্রথম দেখলাম তাই । মােলেশিয়ায় এরকম অনেক আছে । এদেরকে বলে । তমবয় । এরা হলোমেয়ে এরা ইংজেকসনের মাথ্যমে এদের এস্তল শুকিয়ে ফেলে,0,1,0.36862892,False
"নবী (সা) বলেন , তোমরা তোমাদের সন্তানদের নামাযের আদেশ দাও , যখন তাদের বয়স সাত বছর হবে । আর তাদেরকে নামাযের জন্য প্রহার কর যখন তাদের বয়স দশ বছর হয় এবং তাদের বিছানা পৃথক করে দাও । [আবূ দাঊদ , ৪৫৯] ",1,0,0.44798645,False
প্রথম প্রশ্ন বুঝিনাই ! পুরা পথ বাসে গেলে শুধু যেতে লাগবে প্রায় 2500 টাকা । নেট থেকে জেকোন একটা হোটেলের ঠিকানা নিয়ে রাখলেই হবে । সাধারন্ত 5 দিনের,1,0,0.46377775,False
আচার আমার অতি প্রিয় খাবার । গত বছর কক্সবাজার গিয়ে 3800 টাকার বার্মিজ আচার কিনেছিলাম । পনের দিনের মাঝেই সব খেয়ে শেষ করে ফেলেছিলাম । তেতুল আর বরইয়ের আচার আমার সবচাইতে প্রিয়,1,0,0.37985024,False
"ভাইয়া , দার্জিলিং এ ঘুরার জন্য ট্রান্সপোর্টের আর কি কি ব্যবস্থা রয়েছে ? গাড়ি ভাড়া করা ছাড়া ",1,0,0.44650027,False
এমন ছাতা খাওয়ার দরকার কি জীবণ দিয়ে,1,0,0.44128615,False
ভাই কিভাবে এত্ত ফেট লস করলেন একটি ভিডিও দেন,1,0,0.5762363,False
শুক্রবার কিংবা শনিবার হলের বন্ধুরা মিলে ওখানে না গেলে সপ্তাহ টাই যেনো মিছে হয়ে যায় । আর সবথেকে বড় বৈশিষ্ট্য হলো ৪ জনের বিল যখন ২৩০ থেকে ২৫০ টাকা হয় তখন ২০০ টাকা বিল দিয়ে চলে আসলেও মামারা সেটা স্বাচ্ছন্দ্যে গ্রহণ করে,1,0,0.4401503,False
আপনার পোস্ট করা ফুড রিভিউ আমাদের গ্রুপ,1,0,0.8279568,False
"ভিডিও গুলো এত মনোযোগ দিয়ে দেখি , মনে হয় যেন আমি "" পেটুক্ কাপল "" এর সাথে আছি ",1,0,0.3534559,False
প্রেজেন্টেশান ভালো ছিল । সি - ফুডের টেস্ট একটু ডিফেরেন্ট হয়,1,0,0.39106566,False
কথাবার্তায় ভালবাসার ছড়াছড়ি,1,0,0.45273417,False
অন্তত ধর্ষনের জন্য হলেও একটা কুরাআনের আইন চালু করা হোক । ধর্ষন তো দূরের কথা কেউ তাকাতেও সাহস পাবে না,1,0,0.44017312,False
"এটা ভাল , এর চেয়ে অনেক ভাল জায়গা টা ছেরে দেয়াটা কি উচিৎ ",0,1,0.4556386,False
নরমাল হোটেল হলেও এই খাবার 50 + রাখতো । এখানে সস্তা ,1,0,0.47422743,False
কলাপাতা অথবা শালপাতা বাঙালির ট্র্যাডিশন দাদা । এই সংস্কৃতিটি কিন্তু এপার বাংলা শুধু নয় এবং ওপার বাংলায় ও রয়েছে কারণ দুক্ষেত্রেই যে বাঙালির আধিপত্য,1,0,0.39534488,False
আমদের বাংগালিদের জন্য ঝাল কিছুই না । বাট সাদা চামরাওয়ালা দের জন্য অনেক কশট,1,0,0.4183307,False
"ভাই ধরেন আমরা 7 জন যাবো , গ্যাংটকে সব থেকে কমে হোটেলে 7 জনের জন্য কতো পড়বে ? কিংবা পার হেড ",1,0,0.4872838,False
ভিডিও কোয়ালিটি আরও ভালো করতে হবে যেমন ক্যামেরা মিউজিক লোকেশন,1,0,0.432766,False
সারি নদীর মাছ খাওয়ার নিমন্ত্রন রইলো । সিলেট থেকে বলছি,1,0,0.37657183,False
"জুয়া , লটারি , বাজি এর জন্য হয়ত আল্লাহ হারাম করেছেন । ইসলামিক ভাবে আমি এক হাদীস এ পড়সি ",1,0,0.41194195,False
"আমার ভাগনি , রেটিনোব্লাস্টোমা ক্যান্সারে আক্রান্ত । ইতিমধ্য একটা চোখ অপরাশন করে ফেলে দেওয়া হয়েছে । অপর চোখটাতেও ক্যান্সার ",1,0,0.5937683,False
আমাদের সবার উচিত এসবকে উপযুক্ত শাস্তি দেওয়া,1,0,0.52484363,False
ফুড ব্লগিং এর মিনিং না বুঝলে সার্চ করে নিবেন,1,0,0.46596387,False
ভিডিউ টি দেখে আহামরি কিছু নেই একদম ফালতু ভিডিও,0,1,0.36022115,False
এবার আসা যাক ভর্তা প্রসঙ্গে । আমি বাংলাদেশের বহু খাবারের রিভিউতে লক্ষ‍্য করেছি বাংলাদেশের হোটেলে প্রায় কোন সজ্বী তরকারি পাওয়া যাই না শ্রেফ ভর্তা ছাড়া,1,0,0.39783195,False
এগিয়ে জাও রানা তোমার পাসে আমরা আছি ,1,0,0.40407512,False
"ভাই আপনার ক্যামেরা মেনকে দিলেন্না একাই সব সাবার করলেন , হা হা হা ",0,1,0.384706,False
সাবাস যমুনা টেলিভিশ আমি এই সরকারকে পছন্দ করি এই সরকার যে উন্নয়ন করেছেন সত্যি প্রশংসার দাবিদার । কিন্তু আমি এই সরকারের প্রশাসনকে একদম পছন্দ করিনা তারা মানুষকে মানুষ মনে করে না,1,0,0.34795085,False
৩০ টাকায় কেমনে দেয় এতকিছু,1,0,0.48330206,False
"বাংলাদেশে ছাত্র রাজনীতি বন্ধ হওয়ার প্রথম ধাপ । ফোরজি মেধাবীর জায়গা তা আবার বোঝা গেল । একসাথে দুই হাজার ছাত্রের বৈঠক , ! বিরল দৃষ্টান্ত ",1,0,0.3587354,False
এত কষ্ট করে যেহেতু কমেন্ট বক্সে এসে পড়েছেন । তাহলে আর একটু কষ্ট করে আমার চ্যানেলটা সাবস্ক্রাইব করে দিন । প্লিজ ভাই প্লিজ সাবস্ক্রাইব করে দেন না । ভাই ও ভাই এমন করতেছেন কেন ভাই,1,0,0.42549965,False
কালো জামের খালাতো ভাই ? লুল,1,0,0.41085845,False
ভাই কুমিল্লা মনোহরপুরে মাতৃ ভান্ডারের রস মালাই আর মামা ভাগিনার দই ফুচকা টেস্ট কইরেন,1,0,0.43958512,False
গালি বয় গানে বাংলাদেশের আসল চিত্র ভেসে আসে,1,0,0.452342,False
"আপনি সামনে থেকে ডালের ওপরে নারকেল চিনতে পারছেন না , ? চাটনি কে বলছেন মিষ্টি , ভিডিওটা খুব একটা ভালো লাগলো না ",0,1,0.34592402,False
* ভাইয়া ইন্টারন্যাশনাল পেমেন্ট এর জন্য কোন কার্ড ব্যাবহার করেন প্লিজ বলবেন । খুব দরকার । বাবাকে নিয়ে ইন্ডিয়া যাবো চিকিৎসার জন্য *,1,0,0.4571477,False
এইভাবেই এগিয়ে যাবে ভাইয়ের রিভিউ,1,0,0.4381238,False
ভিডিও জুড়ে বাজে একটা শব্দ কানে লাগছে খুব,0,1,0.38372487,False
জায়গা তো দারুন ভাই । কিন্তু আপনি যেটা বলছেন কথা সেটাই । জায়গাটা সবার জন্য নাহ,1,0,0.38214844,False
আমি কোনোটায় উঠিনাই । রেট টা আমার কাছে অনেক বেশী মনে হয়েছিল : ),1,0,0.3761457,False
"ভাই আপনি যখন একটি অনুষ্ঠনে যান আপনি দয়া করে প্রতিটা আইটেমের দামটা ভলনে , আর দয়া করে ঠিকানা ভলবে , আরনাইলে দয়াকরে অনুষ্ঠন করিয়েনা ",1,0,0.3933805,False
"পাকিস্তান - বাংলাদেশ থেকে হিন্দুরা ভারতে চলে আসে - সেটা একান্তই পাকিস্তান - বাংলাদেশের অভ্যন্তরীন বিষয় , ভারত স্যাকুলার রাষ্ট্র হয়ে - - এতে মাথা কেন ঘামাবে ",1,0,0.42546248,False
রংপুর এ লালবাগ এর গুড়ের জিলাপি খেয়ে দেখবেন ✌✌ ,1,0,0.4321511,False
এই ধরনের পুলিশ অপিছারদের জানাই ছালাম,1,0,0.43383297,False
দেশের ৫৭ টা জেলায় ঘুরেছি । নামকরা প্রায় সকল হোটেলে খেয়েছি কিন্তু সিলেটের পাঁচ ভাইয়ের খাবারের স্বাদ এখনও মুখে লেগে আছে । বাংলা খাবারের জন্যে পাঁচ ভাইয়ের খাবার বেস্ট,1,0,0.38455972,False
"টুরিস্ট ভিসায় ইন্ডিয়া ঢুকে , ইন্ডিয়া থেকে মালেশিয়া ফ্লাই করে , আবার ইন্ডিয়ায় রির্টান করা যাবে ? ( মালেশিয়ার টুরিস্ট ভিসা লাগানো আছে ) ",1,0,0.41041955,False
রিয়্যাল ট্যালেন্ট খুজে পাওয়া গেছে ,1,0,0.534553,False
"এই টিকেট ব্যবসা বন্ধ হোক , আর ভোক্তা অধিকারে মামলা করা হোক ",1,0,0.56125003,False
মাশরুফ ভাই এর মত মানুষ হয় না,1,0,0.4850574,False
আশরাফুল তো আর পাপনের খাতিরের মানুষ বা দলীয় লোক না যে আশরাফুল কে ছাড় দিয়ে কথা বলবে পাপন ,1,0,0.40162808,False
* জঙ্গি সংগঠন ছাত্রলীগকে অবিলম্বে নিষিদ্ধ করতে হবে । * ,1,0,0.5245242,False
এপিসোড টা রোমান্টিক হোতে পারতো,1,0,0.38851643,False
একটা বাঙ্গালীর সাথে কথা বলে মজা আছে । যে বাংলাটা লিখতে জানে না তার সাথে কথা বলে মজা নাই,1,0,0.36686593,False
সারা বাংলার পুলশেরা যেন এমন হয় । না বুঝে না শুনে কাউকে যেন হয়রানি ও নিয্যতন না করে । তা হলে দেখবেন বাংলাদেশ একদিন সোনার বাংলায় পরিণত হবে ,1,0,0.405597,False
"ফুড ভ্লগিং শুরু করার পর কি আপনার ওজন বেড়েছে ? বালির ভিডিও ১২ পর্ব পর্যন্ত দেখেছি , বাকিগুলো আপলোড করবেন না ? ভ্লগগুলো দারুন ! ",1,0,0.40261456,False
"‌জি‌ভে জল চ‌লে এ‌সে‌ছে , আল্লাহ কে‌বে যে এখা‌নে যাবার তৈ‌ফিক দান কর‌বেন জা‌নিনা ",1,0,0.37967762,False
ম্যাক্সিমাম টাইমে পাওয়া যায়,1,0,0.40830523,False
কতোগুলো স্পট ঘুরবেন তার উপর চার্জ করে উনারা । 2 / 2500 হবে হয়তো । এটা ডিপেন্ড করে সিজনের উপর,1,0,0.44015345,False
ভাই আপনি খাবারের ঘ্রান নেন আর খাওয়ার সময় ভাত মুখে লেগে যায় । আগে এ অভ্যাসগুলো ঠিক করেন,1,0,0.361672,False
"এ থেকে একটা জিনিস শেখা যায় , আমরা যারা পড়াশুনা করছি , তারা দেশ নিয়েও ভাবা উচিত । নিজের দেশকে বিশ্বদরবারে প্রতিষ্ঠিত করার জন্য সর্বোচ্চ কিছু করা উচিত ",1,0,0.3832931,False
সারা বছর । একেক সময় একেক রকম সৌন্দর্জ্য,1,0,0.4294288,False
ভাইয়া আপনাদের ফুকেট ট্যুর এর কোন ভিডিও নাই ? যদি থাকে লিংক দিয়েন,1,0,0.5026444,False
"আমি দার্জিলিং যেতে চাই , আমার ভিসা হিলি বর্ডার দিয়ে , হিলি থেকে কি ভাবে যাবো ",1,0,0.4420558,False
"আর মাছ সেটা প্রথম কারা শুরু করেছে সেটার কোন নির্দিষ্ট প্রমান নেই । আর হাঁ এটা আমি স্বীকার করি যে বাংলাদেশে প্রচুর মাছ পাওয়া যায় , আর এটাও স্বীকার করি বাংলাদেশীরা ভারতের থেকে অনেক বেশি মাছ খায় ",1,0,0.4041257,False
বড় সুপার শপগুলোতে পাওয়া যেতে পারে । একটু খোজ করে দেখেন প্লিজ,1,0,0.44859794,False
"ভাই শেষ কবে যে খাই ছিলাম আর মনে পড়ে না , বিদেশে কই পাব । মিছ ইউ বাংলাদেশ ",1,0,0.35872856,False
সব জায়গার এ্যাড্রেস পাইলে ভাল হইত,1,0,0.34580368,False
"ভাইয়া , মিরপুর ২ নাম্বারের শোরুম গুলোর মধ্যে একটা আছে , ডায়েস বাংলাদেশ । ওটার সামনে রাত ১০ টার পর পাবেন ",1,0,0.5500363,False
দেবো ছুধন ( ছুট্ট ধন ),1,0,0.4618448,False
"ডিটেইলসটা দেন ভাই , আমরা যাবো ",1,0,0.47004905,False
"এই রানা কে ""ক্ষণিকের ভাইরাল"" হতে দেওয়া যাবে না ",1,0,0.6399466,False
ছাত্র ছাত্রীর এত টাকা কোথায় পাবো,1,0,0.45244125,False
"সত্যিই এটি একটি অতুলনীয় হোটেল , স্বচক্ষে না দেখলে বিশ্বাস হবেই না ",1,0,0.44440433,False
আছছা লজ্জা পাওয়ার কি ? । আরো গর্ব করা দরকার । কারন ইংরেজিতে কথা বললে ওরা লজ্জা পাই না । আর আমরা কেন লজ্জ পাব ? মাথা ঠিক করে হেড লাইন লিখেন । মনে রাখবেন এটা আমাদের মাত্ভাষা,1,0,0.43331793,False
"ঝাল , এই কথাটাই কারও কারও কাছে ত্রাসের অপর নাম । কিন্তু আমার কাছে সেটা হচ্ছে প্যাশন ",1,0,0.45545176,False
"আপনার ভিডিও গুলো দেখলে মনে হয় আমি নিজেই ট্যুর করছি , অসাধারন আপনার ভিডিও গুলো অসাধারন অসাধারন , আপনার ভিডিও কোনটাই মিস করি না ! ",1,0,0.35214615,False
"এরোকম জঘন্য র্্যগিং নামক ফালতু কালচার বন্ধ করা হোক , তানা হলে এমন হাজারো মেধাবি আবরার কে বলি হতে হবে এ সমাজ থেকে ",1,0,0.5403819,False
"শুধু বুয়েটে কেন হবে , সারা বাংলাদেশের বিশ্ববিদ্যালয় গুলোতে রাজনীতি বন্ধ করতে হবে । ছাত্রদের রাজনীতির সুফল তো দেখতে পারছি না ",1,0,0.4665064,False
যাই বলো খাবার টেস্ট হলেই হবে । নাম ধাম দিয়ে কি হবে,1,0,0.5126257,False
"কক্সবাজার সমুদ্র সৈকত , বাংলাদেশ । পৃথিবীর সবথেকে দীর্ঘ সমুদ্র সৈকত হলো কক্সবাজার সমুদ্র সৈকত ",1,0,0.48669496,False
আম্বরখানা থেকে শাহী ইদগাহ রোডে একটা চটপটির দোকান আছে দাম ২০ টাকা শুধু ডিমের পরিমানই ১ টা দেওয়ার পড় আরো একটা দিমের অর্ধেক,1,0,0.50619215,False
"ভাগ্য ভালো বিটিভির লোকেরা ওকে পায়নি , পেলে গুম করে পেলতো , কারন বিটিভিতে তো এখন দেশ সিংগাপুর , আর বাস্তবতা হচ্ছে টাকার অভাবে বাচ্ছারা পড়তে পারেনা ",1,0,0.41624537,False
গাড়িতে ? আমরা 7 জন ( ছেলে বাদে ),1,0,0.6492876,False
"ফাহিম ভাই , ফুড ভ্লগিং এর পাশাপাশি শরীরের যত্ন নিয়েন । শুরু থেকেই আপনার ভিডিও দেখি । অনেক মুটিয়ে গেছেন ",0,1,0.40770078,False
ইটা একটা অমানবিক ব্যাপার যে ভিডিও ম্যান কখনো খায়না,1,0,0.66727597,False
পাঁচ ভাই হোটেল আমাদের সিলেট বাসির গৌরব,1,0,0.41617376,False
"বাসে যেতে পারেন । কমলাপুর থেকে ছাড়ে , উত্তরা , মহাখালি থেকেও ছাড়ে । ট্রেনে যেতে পারেন । গাড়ি ভাড়া করে যেতে পারেন ",1,0,0.46461937,False
"সে হাফ প্লেটপ্লেট নিয়েছে জাস্ট আমাদের দেখানোর জন্য , যে পঞ্চাশ টাকার হাফ কিরকম হয় অথবা পরিমানে কতটুকু থাকে ",1,0,0.40047947,False
ছাত্র বন্ধ হলেই পড়াশোনা মান কিছুটা হলেও ভালো হবে এবং এই সমস্ত নৃশংস হত্যাকান্ড ও বন্ধ আশা করছি,1,0,0.3610348,False
শর্ষে ইলিশ দেখলে জিবে জল চলে আসে । আহ কত দিন খাইনি দেশি খাবার,1,0,0.41053435,False
"ভাই নিজে কেনার চেষ্টা করো । অন্যের দানে কিনবে কেন ? নিজে পয়সা জমিয়ে কিনে ফেলো , ভালো লাগবে অনেক ",1,0,0.3519346,False
বাংলাদেশি মেয়েরা অসম্ভব মোটা হয়ে যায় । আমি বুঝিনা ওরা কেন ফিগার মেইনটেইন করে না,1,0,0.4915865,False
কিছুক্ষণের জন্য মনে হয়ছিল আমি সাজেক চলে গেছি,1,0,0.4532482,False
বাংলাদেশে সব ধরনের চাল দিয়ে বিরিয়ানী করে । সব চেয়ে ট্র্যাডিশনাল হচ্ছে চিনি গুড়া চালের বিরিয়ানি ; তবে ইদানীং ভারতের দেখাদেখি বাসমতী চালের বিরিয়ানি বেশি হচ্ছে,1,0,0.39651078,False
"সালাম নিবেন ভাই , আমার এবং আমার বন্ধুর ভারতীয় 1 বছরের ট্যুরিষ্ট ভিসা নেয় আছে রোজার আগে আপনাদের ইন্ডিয়ার কোন টুর আছে কি ? থাকলে জানাবেন , আমরা আপনাদের সাথে যেতে চাই , তবেই আমাদের টুরটা পূর্ণতা পাবে ",1,0,0.4898372,False
আমার ধারণা ছিল এটা একটা অপেন স্পেস হবে । হয়তো সবুজ ঘাসের উপর চেয়ার পাতা থাকবে । এমন কিছু,1,0,0.44309247,False
খাওয়ার সময় কি সাইলেন্সার লাগাবো নাকি,1,0,0.45500895,False
তুমি ইন্ডিয়া আসো তোমার কোনো চিন্তা নেই সবাই হেল্প করবে,1,0,0.4252402,False
নতুন ক্যামেরার সাথে এবং ফেস দেখানোর বেপারটা এডজাস্ট হচ্ছে না,1,0,0.63306427,False
আশরাফুলকে যেভাবে বিচার করা হইছিলো আমরা সেভাবে লোকমানের বিচার চাই ,1,0,0.4397313,False
আপনি এতো শুকালেন কিভাবে ভাইয়া,1,0,0.52911556,False
চিকেন ফ্রাইতে তো তেল থাকবেই,1,0,0.42802116,False
দেশের সকল শিক্ষা প্রতিষ্ঠানে ছাত্র রাজনীতি বন্ধ করা হোক । আর নরপশুগুলোর ফাঁসি হোক,1,0,0.7360836,False
ভাই তোমার হাত ধরেই অন্যায় অনিয়ম ভেঙ্গে চুরমার হবে এদেশ থেকে ইনশাল্লাহ,1,0,0.3849819,False
"ভাই , এয়ারপোর্টে ইমিগ্রেশনে কোনো সমস্যা করবে নাতো ",1,0,0.50127584,False
"আহ্ , এককালে নিয়মিত খেতাম এখানে ",1,0,0.4523908,False
"রাইত বিরাতে দিলেন মাথাডা নষ্ট কইরা , কালকেই বানাবো 100 % ",1,0,0.4248642,False
"আদনান ভাইয়া আপনি আপনার চুল কালার করেন না কেন , নওশিন আপু কত সুন্দর , আপুর সাথে তো আপনাকে এখন ভাবাই যায় না ",0,1,0.34809142,False
বাট আপনি এতো স্কিনি হলেন কেমনে,1,0,0.5514342,False
"জুম্মন কাকার অসুস্থতার কথা শুনে খুব খারাপ লাগলো । আমিও ২ বার যেয়ে ফিরে আসছিলাম , উনাকে কল দিয়েও পাইনি ",1,0,0.6029126,False
"ঘরে যারা ঠিক মতো খায় না বা খাইতে পারে না , বা খাওয়ার জন্য ঠিক মতো রান্না হয় না , তাদের কাছে যে কোন খাবার ই সুস্বাদু হবেই । এতে আহামরির কিসসু নাই ",1,0,0.37089288,False
আপনার খাবার সময় যখন কথা বলেন । তখন আমারও ক্ষুদা পেয়ে যায় । আর আপনার সা্ বেশি তাই আপনি মার্কিং করতে পারেন,1,0,0.4011171,False
"আমার যখন খিদে লাগে তখন আপনার ভিডিও দেখি , তারপর খেদে চলে যায় ",1,0,0.39793333,False
"হাজী সাহেব , হালাল থেকে হারাম দেখে খেলে ভালো হয় । আর এসব যায়গায় মুসলিমদের জন্য হালাল খাবার কোথায় পাওয়া যায় সেগুলো রিভিউ দিলে ভালো হয় ",0,1,0.3846578,False
সিলেটর পাছ ভাই । পানসী । ভোজন বাড়ি । অাশেন এক বার,1,0,0.36431864,False
"ভলো , বাংলাদেশীদেরও ভালো অবিঞগতা আছে বিদেশ ভমনের ",1,0,0.34181803,False
খিচুড়ি পর্ব মারাত্মক । বাকি টা দেখি তারপর কমেন্ট,1,0,0.5821761,False
